@relation SEA
@attribute x real
@attribute y real
@attribute z real
@attribute class {n,p}

@data
9.103,6.054,1.672,n
9.018,6.752,6.588,p
0.470,0.131,8.669,p
1.731,6.506,8.233,n
4.098,8.003,0.212,n
1.603,6.371,2.869,p
0.356,5.932,0.023,p
7.786,3.048,9.331,p
1.604,5.555,2.263,p
4.857,8.865,0.263,n
5.275,1.199,8.040,p
3.017,0.938,2.881,p
3.362,1.375,3.697,p
3.197,9.945,0.144,n
6.590,6.310,2.465,n
3.819,2.829,9.857,p
5.972,6.404,8.522,n
1.152,3.432,4.103,p
1.425,7.904,9.588,n
2.275,9.444,1.355,p
6.931,3.866,1.680,n
0.701,3.958,8.961,p
1.051,5.739,0.639,p
2.853,3.860,7.072,p
9.672,8.244,9.298,n
0.683,3.943,6.907,p
1.732,2.527,8.170,p
8.091,7.614,5.601,n
4.543,6.887,8.884,n
5.380,9.804,6.519,n
3.721,3.704,9.094,n
0.171,2.518,0.276,p
4.609,4.684,5.519,n
0.193,2.882,8.554,p
1.840,6.742,1.873,n
3.255,8.004,6.097,n
8.004,9.328,7.271,n
4.862,4.108,7.036,n
8.910,6.315,7.726,n
4.154,8.565,4.839,n
3.899,0.866,2.431,p
5.589,7.835,0.527,n
4.608,8.142,6.540,n
0.626,3.687,9.975,p
2.425,0.117,5.387,p
7.346,2.196,2.939,n
5.297,4.565,5.986,n
4.108,3.969,4.357,p
7.532,7.543,4.542,n
4.917,5.499,6.963,n
7.435,2.646,9.420,n
6.766,1.712,2.230,p
6.488,4.350,5.713,n
2.740,9.510,5.740,n
0.544,6.308,1.976,n
6.729,0.888,6.203,p
3.442,4.269,8.538,p
8.675,8.892,5.858,p
9.725,9.070,6.367,p
1.309,9.944,9.600,p
2.726,6.417,6.496,n
5.932,5.261,0.916,n
8.980,0.960,9.255,n
4.920,9.925,5.352,p
5.805,0.984,6.269,p
6.112,8.967,7.214,n
6.182,5.710,0.691,n
1.680,9.664,8.976,n
9.711,3.846,9.417,n
5.671,8.398,9.579,n
9.558,7.772,2.152,n
2.034,5.517,2.897,p
9.038,6.452,1.429,n
3.220,7.406,8.319,n
7.294,6.220,9.412,n
3.136,9.549,3.099,n
3.607,3.724,0.893,p
0.096,2.606,3.666,p
4.687,8.176,9.289,n
0.414,3.668,2.039,p
0.636,2.904,9.824,p
2.462,8.628,2.316,n
6.822,6.341,1.745,n
0.928,0.945,1.822,p
5.598,8.478,5.722,n
7.132,6.080,8.300,n
8.857,8.377,4.042,n
4.216,9.003,6.945,n
0.938,6.140,0.806,p
7.941,4.361,1.204,n
8.798,1.666,8.633,n
8.257,0.211,2.750,n
8.490,9.901,8.844,n
8.466,6.834,0.416,n
2.614,2.782,8.711,p
2.784,3.054,2.637,p
7.624,0.857,1.421,n
2.060,1.558,5.019,p
2.595,1.340,2.693,n
7.113,1.087,1.874,n
0.126,7.726,3.025,p
5.427,5.071,9.824,n
4.611,4.910,3.826,n
9.102,0.458,1.534,n
7.307,6.232,3.218,n
0.619,4.449,3.665,p
4.372,8.728,5.725,n
1.899,9.218,4.716,n
2.312,5.630,5.567,p
4.728,1.546,5.997,p
1.616,2.034,3.511,p
1.545,4.208,7.371,p
4.240,0.232,4.416,p
1.945,9.517,4.318,n
1.730,2.627,8.378,p
6.191,7.784,4.945,n
6.062,0.084,5.105,p
8.667,1.407,6.989,n
1.741,5.188,6.859,p
9.452,2.764,2.324,n
2.087,0.453,3.132,p
0.067,2.245,1.341,p
5.250,5.340,0.664,n
4.365,0.136,6.189,p
8.553,3.631,7.590,n
7.015,6.298,7.006,n
9.248,4.863,5.052,n
3.744,9.216,6.376,n
1.311,2.026,1.292,p
2.663,0.773,9.541,p
3.522,1.865,0.898,p
6.758,7.255,8.347,n
0.598,4.318,6.046,p
7.271,0.500,8.362,n
5.153,9.342,7.014,n
0.555,4.402,9.720,p
7.831,3.376,6.828,n
1.354,8.319,6.509,n
2.565,4.022,6.557,p
6.512,1.678,2.978,n
3.672,0.331,9.495,p
7.383,9.102,6.459,n
8.531,1.535,1.020,n
3.589,1.246,6.380,p
0.058,3.904,3.919,p
8.188,8.739,2.652,n
6.609,7.157,4.171,p
1.845,2.891,3.998,p
5.144,7.566,5.033,n
5.056,9.524,3.282,n
1.907,9.700,3.750,n
2.922,0.875,4.477,p
7.453,0.217,1.845,p
0.182,7.380,8.070,p
2.036,3.063,7.549,p
4.193,5.893,1.691,n
0.843,4.919,7.415,p
4.469,5.589,0.798,p
8.586,3.961,6.990,n
0.734,6.568,6.463,p
2.549,1.514,5.418,p
1.345,4.468,1.257,p
3.145,0.951,6.061,p
0.523,0.526,6.694,p
9.039,2.816,2.938,n
3.544,1.107,8.969,p
9.985,1.840,7.430,n
2.129,5.546,8.525,p
3.829,0.515,6.045,p
0.714,5.967,0.086,n
3.068,7.223,2.396,n
3.840,7.443,0.884,n
8.692,6.504,8.043,n
5.126,3.183,6.417,n
1.936,3.728,7.488,p
2.147,2.860,1.955,p
1.404,4.783,5.596,p
1.333,4.437,3.159,p
5.948,0.523,9.143,n
1.698,2.846,6.284,p
1.758,8.109,8.992,n
2.553,3.220,7.435,p
1.338,4.036,8.268,p
3.723,7.799,5.049,n
0.324,2.191,9.285,p
9.361,7.001,8.467,p
7.617,6.703,7.883,n
3.981,5.034,3.932,n
3.776,5.807,8.873,n
5.010,9.360,2.644,n
6.250,7.703,6.630,n
9.365,1.816,4.392,n
5.239,0.452,1.690,p
2.634,1.321,9.756,p
3.070,0.015,4.434,p
3.785,7.570,5.589,n
5.676,4.206,7.383,n
9.242,3.170,7.588,n
3.278,1.544,9.734,p
5.748,2.193,8.504,p
2.956,8.643,6.682,n
6.074,3.847,1.459,n
4.078,3.671,2.877,p
4.538,2.412,4.591,p
0.449,8.531,0.846,n
8.620,6.054,3.781,n
0.777,0.711,4.111,p
1.415,7.143,8.458,n
1.231,1.438,9.240,n
7.940,6.580,7.157,n
5.230,4.115,0.540,n
8.105,2.915,9.475,n
2.811,4.930,8.739,p
4.619,5.736,7.919,n
4.359,9.789,8.519,n
5.068,0.920,4.959,p
5.675,0.789,8.527,p
8.012,9.849,1.491,n
1.534,1.747,9.602,p
1.807,6.773,3.567,n
8.604,5.259,6.974,n
5.473,1.630,5.598,p
9.341,6.563,2.729,n
6.406,9.695,2.134,p
0.889,6.092,2.659,n
1.167,3.759,0.998,p
9.470,5.605,2.863,n
0.896,9.503,2.646,n
7.942,8.439,2.100,n
1.553,5.760,0.253,n
8.317,1.049,5.120,n
3.592,1.971,8.789,p
7.862,5.150,1.264,n
1.855,3.654,5.477,p
6.614,0.568,8.184,p
0.222,5.242,6.105,n
5.683,2.094,3.006,p
9.856,7.852,4.631,n
1.303,7.795,8.429,n
3.123,3.909,6.508,n
9.906,2.884,1.263,n
6.419,0.342,3.231,p
8.394,4.687,1.807,n
3.253,1.099,9.228,p
2.651,4.945,7.588,p
6.786,7.296,3.530,n
1.184,8.858,3.822,n
4.180,8.200,3.966,n
7.859,3.892,6.510,n
3.868,0.942,7.854,p
6.556,5.035,5.580,n
5.773,8.633,0.715,n
1.609,6.108,4.531,p
6.690,5.521,8.830,n
4.849,1.311,3.914,p
0.721,8.262,8.169,n
8.579,6.317,4.305,n
5.513,8.901,1.692,p
1.784,4.707,0.222,p
2.392,9.762,5.546,n
1.293,6.145,4.508,p
4.877,6.354,0.068,p
5.645,4.273,9.079,n
8.292,9.017,5.031,n
5.559,6.348,6.259,n
4.059,5.112,0.764,n
5.488,4.950,3.964,n
0.375,3.361,5.091,n
9.457,0.790,2.742,n
3.261,7.914,4.389,n
5.156,4.222,4.117,n
5.159,2.641,1.388,p
2.685,1.513,2.116,p
7.808,0.702,4.074,n
0.451,0.279,1.134,p
1.400,5.643,0.904,p
0.241,5.611,1.341,n
7.558,0.481,7.728,p
3.684,1.344,4.575,p
5.937,6.132,1.753,p
2.193,5.246,9.480,p
2.588,1.895,7.638,p
1.392,4.816,4.932,p
7.554,4.859,3.387,n
4.922,2.537,6.055,p
1.005,1.906,5.729,n
7.335,6.443,7.748,p
9.121,9.070,0.947,n
1.225,0.551,4.233,p
8.863,3.631,7.747,p
4.598,3.693,8.325,n
4.122,1.025,4.320,n
0.689,6.169,7.468,p
5.827,8.821,0.145,p
6.188,9.955,3.315,n
8.414,6.983,7.943,n
7.280,2.381,6.440,n
6.223,1.895,5.321,n
0.004,4.358,5.011,p
1.525,5.023,4.516,p
5.226,1.427,5.852,p
0.970,8.752,3.182,n
5.816,4.346,9.187,n
3.235,8.597,2.118,n
7.891,2.985,6.142,n
4.611,1.445,6.469,p
1.352,1.028,6.221,p
3.741,0.003,2.225,n
0.280,6.329,8.062,p
2.319,1.501,1.454,p
6.793,0.982,8.397,p
0.358,2.997,1.930,n
4.067,2.392,4.994,p
8.824,0.901,6.896,n
3.598,3.148,4.083,p
2.810,1.180,4.540,n
3.482,4.400,2.300,p
0.341,3.064,9.103,p
9.805,7.705,3.664,n
2.237,9.882,4.528,n
8.967,2.659,5.579,n
1.002,5.307,9.240,n
2.712,0.224,5.254,p
5.181,5.390,3.267,n
4.849,0.918,0.109,p
0.635,2.489,0.638,n
5.875,7.083,5.790,n
2.675,0.485,7.084,p
0.386,7.899,5.127,n
7.568,7.223,5.960,n
2.445,0.503,7.909,p
0.020,0.642,8.480,p
6.512,6.497,9.148,n
9.802,4.532,3.448,p
2.911,2.666,8.142,p
6.095,1.299,1.057,n
4.097,3.876,5.158,p
6.445,3.287,5.756,n
4.253,4.797,4.989,n
0.014,8.940,5.981,n
1.491,5.337,3.225,p
5.744,9.911,7.088,n
0.726,5.305,1.215,p
7.328,3.662,3.523,n
5.971,3.834,4.176,n
2.161,0.145,4.976,p
0.303,4.421,7.803,p
0.784,2.580,9.647,p
4.953,2.001,8.622,p
4.940,3.764,2.927,n
7.066,8.243,3.875,n
6.522,0.549,3.649,p
5.168,0.417,9.031,p
3.270,3.147,3.266,p
0.594,6.242,3.037,p
8.136,1.093,1.119,n
5.032,7.848,6.557,n
2.559,5.647,3.964,n
0.449,1.081,5.577,p
1.975,4.862,6.100,p
7.430,8.556,5.527,n
8.949,6.526,9.112,n
5.081,6.704,2.155,n
8.136,8.167,6.661,p
3.886,5.671,3.427,n
0.242,0.799,9.364,p
4.962,2.754,2.715,p
4.297,1.522,4.971,p
8.139,9.114,1.701,p
1.606,4.258,6.312,p
8.183,6.568,2.360,n
2.526,0.956,6.052,n
8.747,9.448,3.976,n
8.194,5.729,2.073,p
0.616,2.723,7.191,p
5.341,2.653,7.149,p
4.718,7.715,6.147,n
0.955,6.203,9.535,p
3.600,4.061,3.531,p
9.703,8.879,2.056,n
3.908,9.357,2.291,n
8.064,0.567,1.797,n
6.840,7.077,6.356,n
5.323,5.989,5.182,n
4.981,6.260,6.859,n
2.323,3.295,1.293,p
8.242,4.043,8.680,n
1.407,0.366,3.348,p
6.399,8.420,1.288,n
1.001,0.799,6.366,p
7.242,4.248,8.340,n
9.860,3.472,4.777,n
9.820,4.495,7.260,n
1.218,7.603,2.847,n
3.901,7.313,4.545,n
3.116,7.003,6.405,n
4.547,8.595,3.995,n
0.869,6.021,7.067,n
7.517,0.138,8.697,p
4.561,8.295,8.363,n
2.283,9.687,8.115,n
2.867,8.385,9.113,n
5.995,0.567,3.198,n
2.219,8.378,8.119,n
2.010,4.745,4.780,p
1.888,5.473,8.725,p
8.220,5.323,6.761,n
0.286,5.740,5.514,n
1.848,2.168,2.063,p
0.058,7.822,1.736,p
4.981,9.863,3.145,n
0.837,3.477,8.250,p
2.253,0.171,8.382,p
2.720,4.958,8.362,p
1.420,3.960,2.822,p
5.858,8.619,1.088,n
3.670,1.478,8.526,p
2.072,6.156,1.849,n
1.659,5.140,7.514,p
3.886,1.743,9.188,p
1.725,1.247,2.737,p
1.635,3.293,9.694,p
9.721,1.215,0.073,n
4.018,6.125,3.617,n
2.945,8.256,6.094,n
3.178,0.774,1.654,p
3.690,0.122,6.332,p
1.643,4.651,8.436,p
8.646,4.918,8.920,n
5.445,0.069,1.686,p
4.520,5.453,7.343,n
7.394,5.873,9.134,n
3.834,5.094,5.975,n
2.807,3.760,9.622,p
0.429,6.459,9.685,p
1.880,4.988,8.959,p
2.163,1.584,2.360,p
5.376,2.041,6.811,p
4.501,5.202,0.819,n
4.236,8.414,0.981,n
5.768,0.353,0.466,p
2.018,1.203,6.104,n
2.647,3.658,2.662,p
2.283,2.189,2.738,p
2.029,5.488,2.962,p
0.826,8.558,5.819,p
6.555,1.772,4.221,n
6.675,5.418,1.378,n
9.421,3.337,2.375,n
8.665,1.438,7.854,p
2.701,2.461,3.763,p
9.712,7.448,4.132,n
7.746,1.409,6.340,n
0.903,2.760,2.188,p
9.477,3.736,2.207,n
5.060,0.898,4.522,p
5.983,3.187,9.762,n
3.867,0.643,4.176,p
3.044,8.351,5.227,n
1.909,9.274,9.001,n
4.654,7.719,2.226,p
0.749,6.982,9.683,p
8.858,7.035,9.514,n
6.487,8.045,0.725,n
5.240,0.346,7.904,p
9.093,4.996,7.278,p
4.580,0.309,4.561,p
1.531,1.449,7.808,p
2.013,1.800,7.176,p
1.519,3.994,5.378,p
0.279,4.950,5.611,p
1.371,5.631,5.847,p
0.765,4.528,8.247,p
2.696,3.396,2.271,p
3.219,3.848,2.901,p
1.659,2.472,9.609,p
1.167,9.821,5.917,n
0.303,7.449,7.691,p
6.659,9.183,3.966,n
4.275,5.277,4.810,n
1.118,1.270,5.594,p
7.748,6.154,1.371,n
5.488,2.174,3.140,p
2.456,1.838,2.774,p
8.036,1.895,0.025,n
3.826,5.147,5.196,n
0.754,4.467,8.252,p
9.559,2.047,9.736,n
4.690,9.311,1.669,n
5.589,2.867,0.088,n
6.537,5.939,8.178,n
6.337,8.020,6.491,n
3.855,9.060,4.813,n
2.144,3.261,4.852,p
5.614,9.520,8.890,n
0.378,0.653,8.336,p
5.614,2.174,8.614,p
3.478,1.829,0.373,p
1.598,7.131,1.648,n
1.164,0.196,4.535,n
1.235,2.207,6.491,p
6.807,0.001,9.277,p
4.799,1.576,2.460,p
3.356,0.785,7.262,n
9.036,5.284,0.276,n
7.365,6.343,4.321,n
8.348,6.298,1.132,n
8.591,9.641,8.113,n
9.025,8.252,6.951,n
0.983,4.466,3.276,p
6.553,3.653,2.779,n
5.350,1.034,5.256,p
1.819,1.541,1.181,n
2.082,6.033,7.496,n
2.064,3.776,0.645,p
0.161,1.727,8.237,p
1.369,0.389,4.646,p
8.901,2.337,0.089,n
1.402,1.803,0.609,p
4.771,3.658,5.321,n
1.634,2.462,2.808,p
9.521,0.691,0.697,n
0.142,1.521,4.149,p
5.474,1.155,8.841,p
3.526,0.988,4.245,p
1.140,5.491,3.286,p
0.599,9.654,9.615,n
1.460,6.886,2.455,n
8.928,7.148,8.788,n
9.306,0.391,2.597,n
4.635,2.816,7.472,p
1.987,2.870,8.234,p
1.781,8.733,2.686,n
5.845,4.378,1.262,p
5.862,0.716,9.798,p
4.634,1.852,7.286,n
4.332,1.284,8.403,p
1.727,9.406,8.544,n
4.753,2.107,3.728,p
0.500,6.286,8.819,p
1.619,2.923,8.930,p
3.115,3.146,6.441,p
0.769,0.257,4.068,p
7.505,4.658,5.072,n
3.116,0.495,7.412,p
3.771,2.746,2.398,p
0.742,1.473,6.219,n
4.857,1.668,3.463,p
2.259,3.690,6.474,p
5.783,0.268,3.426,p
3.335,2.548,1.245,n
3.995,1.985,9.223,p
2.663,2.596,3.675,p
1.916,0.015,7.485,p
3.581,0.257,5.818,p
6.343,8.229,0.195,n
3.430,4.666,6.571,n
2.828,4.908,8.549,p
8.282,5.006,9.680,n
4.928,2.539,4.733,p
3.265,1.557,8.783,p
3.962,1.290,8.062,p
6.544,5.612,7.627,n
1.283,3.426,5.975,p
7.845,6.665,8.921,n
9.058,2.485,3.969,n
1.030,2.478,2.105,p
4.129,4.408,9.759,n
5.361,9.535,8.700,n
7.513,6.591,2.496,n
8.464,4.373,5.912,n
3.467,0.250,4.738,p
0.990,9.387,0.737,n
6.688,2.572,4.443,p
4.395,0.616,7.026,p
0.231,4.505,3.811,n
2.709,3.607,0.368,p
0.523,3.034,4.073,p
0.216,5.949,4.256,p
2.453,7.780,4.508,n
9.104,2.490,3.086,n
0.222,3.328,1.603,p
7.492,3.258,6.338,n
2.304,8.346,9.222,n
5.381,9.873,9.148,n
1.451,3.338,7.724,n
4.350,4.314,1.192,n
6.142,4.635,8.446,n
1.498,7.155,2.983,n
2.486,2.120,9.212,p
9.632,0.737,4.617,n
4.805,3.555,6.253,p
9.026,8.415,4.803,n
1.270,5.835,6.647,p
2.176,4.362,3.804,p
1.032,6.401,0.917,p
8.865,8.079,5.565,n
0.163,7.674,0.191,p
0.920,7.249,5.376,n
0.428,5.320,8.645,p
5.720,1.093,4.051,p
1.846,0.514,6.649,p
8.331,9.937,2.508,n
6.319,8.126,1.952,n
4.384,1.780,2.264,p
6.470,0.447,8.408,n
0.093,3.810,2.886,n
0.866,1.004,9.480,p
6.230,9.623,6.912,n
8.871,7.878,5.681,n
9.297,0.627,8.651,n
3.498,9.549,3.990,n
2.453,4.827,7.163,p
8.726,5.567,8.695,p
3.001,5.374,5.883,n
1.355,8.129,4.167,n
4.213,1.609,8.078,p
9.801,7.015,6.504,n
6.907,6.637,5.788,n
3.178,3.270,1.349,p
5.230,3.927,0.624,n
2.119,1.588,1.880,p
8.885,3.844,9.498,n
6.859,4.995,6.312,n
1.238,7.775,2.054,n
1.133,0.736,7.995,p
4.832,8.705,1.093,p
2.816,7.718,1.165,n
5.157,4.712,0.842,p
2.057,1.954,1.364,p
3.138,3.300,7.847,p
1.708,5.670,4.126,p
9.859,8.648,3.035,n
3.835,5.153,5.184,n
2.628,7.724,7.020,n
4.860,1.828,1.822,n
0.271,0.149,7.256,p
7.409,4.513,2.338,n
7.185,1.036,0.636,n
3.976,7.540,4.574,n
7.194,7.560,2.642,n
1.528,9.284,9.318,n
1.167,3.374,1.765,p
9.020,1.817,4.542,n
5.193,9.780,2.969,n
2.862,4.087,6.907,p
6.453,0.575,9.633,p
6.550,8.311,8.182,n
8.343,8.628,8.565,n
0.623,1.042,1.129,p
1.418,9.854,1.596,n
7.837,8.439,6.705,p
5.331,5.633,1.214,n
2.528,2.205,9.495,p
8.041,0.398,1.178,p
2.164,0.955,9.039,p
9.533,6.932,5.867,n
0.349,0.217,9.520,p
0.911,7.914,9.971,n
5.974,3.859,3.578,n
4.918,0.433,5.419,p
9.919,9.007,2.744,p
7.111,4.171,2.479,p
7.159,1.099,8.874,n
1.143,4.775,5.109,p
2.274,6.889,5.404,n
3.864,7.110,7.581,p
2.255,6.072,9.069,n
9.869,1.437,1.328,n
2.426,3.998,4.825,p
8.661,3.377,2.251,n
4.990,1.925,3.021,p
9.121,3.998,7.613,n
9.030,5.071,4.139,p
6.712,9.419,0.094,n
3.446,3.328,3.020,p
4.394,8.993,7.945,n
3.260,3.414,8.283,p
2.371,3.692,3.705,p
5.120,0.369,5.112,p
4.005,2.649,2.579,p
7.590,1.096,2.298,n
8.778,4.573,4.103,n
4.550,8.564,2.290,p
3.225,5.238,8.260,n
4.974,8.871,8.345,n
5.931,9.932,6.210,n
0.671,5.565,1.883,p
9.240,3.136,7.655,n
4.307,0.423,9.812,p
8.396,5.201,1.142,n
2.595,3.865,4.001,p
0.673,7.180,3.658,p
0.387,0.543,1.496,p
0.105,0.240,5.442,p
1.036,7.123,3.018,n
7.478,9.658,0.899,n
6.724,9.660,3.148,n
0.009,3.764,4.410,p
5.857,5.939,8.110,n
6.028,7.811,9.799,n
0.319,6.917,4.782,p
4.350,9.929,2.875,n
6.518,0.588,1.699,p
1.653,0.770,9.523,p
8.590,4.418,0.881,n
7.530,2.431,0.858,n
3.806,7.757,9.289,n
5.543,7.744,8.078,n
7.903,1.878,2.530,n
6.480,6.608,8.362,n
0.208,2.002,3.206,p
5.693,4.208,7.025,n
8.307,0.718,5.242,n
3.988,4.379,5.360,n
0.558,4.502,9.001,p
1.826,2.043,8.205,p
6.606,1.064,5.643,p
6.697,6.211,0.124,n
1.252,1.003,6.942,p
2.302,6.533,1.122,n
4.897,4.350,2.009,n
5.190,9.563,9.355,n
3.804,3.222,8.971,p
7.688,0.344,6.500,n
4.497,1.752,8.665,p
7.840,8.360,9.819,n
9.365,7.734,2.829,n
1.300,5.536,8.157,p
3.066,6.771,1.070,n
0.583,2.760,2.949,n
6.532,3.846,5.460,n
1.002,4.911,5.093,p
3.143,5.088,2.490,p
2.997,1.559,1.924,p
3.446,2.822,8.756,p
3.831,0.542,9.221,p
2.780,3.666,7.648,p
4.409,6.136,6.885,n
3.188,0.195,9.322,p
0.017,3.573,0.501,n
6.243,1.056,8.244,p
1.768,4.637,1.872,p
5.891,1.218,4.651,p
8.102,5.745,9.563,p
9.386,1.614,8.711,n
5.595,1.531,3.718,p
2.412,8.329,4.701,n
6.936,2.930,7.925,n
9.362,1.504,1.143,n
5.448,1.480,7.094,n
2.624,9.177,0.892,n
6.828,4.498,7.722,n
8.437,1.889,0.499,n
3.758,2.988,3.422,p
9.950,3.965,1.057,n
7.296,0.026,2.670,p
7.505,4.080,7.740,p
1.432,4.784,5.329,p
3.863,9.233,5.269,n
6.665,0.101,6.256,p
3.663,7.444,7.033,n
5.775,1.218,3.702,n
4.540,3.284,1.728,p
8.062,0.793,9.635,n
1.120,6.760,7.689,p
0.199,3.652,3.300,p
1.455,3.470,3.740,p
2.047,5.320,0.661,p
1.054,5.903,7.536,n
7.856,6.240,3.652,n
4.029,9.373,9.555,n
7.624,0.385,7.976,n
2.749,2.741,5.382,p
1.811,2.806,9.309,p
1.762,3.191,5.272,p
0.091,7.391,4.953,p
2.130,1.687,1.900,p
4.361,1.244,9.734,p
4.854,4.919,8.772,n
3.626,9.127,5.112,n
0.035,1.968,1.658,p
0.155,5.620,5.438,p
4.010,1.582,3.312,p
9.154,7.075,4.305,n
0.730,2.355,1.912,p
4.009,8.736,5.107,n
8.373,9.268,7.233,n
6.199,5.661,1.151,n
4.403,1.613,1.339,p
7.798,7.462,6.948,p
5.550,1.688,7.263,p
8.818,5.266,0.619,n
5.063,0.799,6.397,n
4.857,0.468,6.697,p
0.572,2.794,6.088,p
9.858,9.752,7.581,p
4.970,2.441,1.380,p
6.938,8.423,7.742,n
5.026,7.612,4.326,n
3.467,5.136,9.620,n
9.284,6.982,1.296,n
0.118,6.309,2.860,p
0.517,2.476,0.009,p
5.690,0.608,3.228,p
2.150,5.279,1.839,p
2.298,2.457,8.688,p
0.315,3.764,5.930,p
0.287,7.993,9.945,n
3.684,4.091,5.036,p
2.499,9.233,7.304,n
9.714,8.624,1.540,n
2.000,5.447,7.110,p
8.758,2.390,6.009,n
5.905,8.384,3.918,n
3.957,8.289,9.577,n
1.948,4.594,9.025,p
1.558,3.049,8.592,p
5.418,4.415,8.715,n
0.450,6.653,0.756,p
4.258,0.908,6.043,p
3.722,2.227,5.337,p
1.243,2.800,5.105,n
0.879,0.224,7.397,p
8.892,5.128,0.115,n
9.611,1.479,3.358,n
5.815,0.216,9.918,p
4.901,5.494,2.213,n
7.875,0.093,6.172,p
0.710,7.673,9.611,n
1.999,8.766,5.924,n
6.845,2.032,8.883,n
2.939,2.740,5.690,p
9.916,5.772,9.023,n
5.038,4.141,4.528,n
3.221,5.343,5.657,n
2.441,2.681,2.764,p
1.243,0.096,8.349,p
5.153,6.443,2.780,n
0.721,0.906,0.725,p
6.132,7.356,2.262,n
0.846,1.738,0.557,p
1.205,3.178,8.251,p
4.586,6.950,5.359,n
7.365,8.914,7.922,n
2.330,0.365,9.354,p
1.749,4.569,1.679,n
0.534,4.295,7.915,p
2.470,1.214,3.012,p
3.060,3.333,8.034,p
0.568,6.949,4.890,p
1.756,5.994,3.615,p
5.587,8.362,8.439,n
9.950,2.252,8.134,n
0.813,3.468,8.123,p
2.096,9.379,6.356,n
9.074,9.127,9.490,n
1.475,7.613,5.666,n
1.947,2.332,0.478,p
0.086,4.693,6.622,p
6.607,9.879,8.831,n
8.509,7.006,5.213,n
1.440,6.873,3.309,n
6.777,1.470,7.185,n
7.851,5.635,4.449,n
2.808,5.795,6.504,n
3.650,2.729,3.179,p
3.749,5.329,9.292,n
7.817,0.723,3.316,p
4.734,1.110,3.657,p
3.037,1.801,5.084,p
2.565,4.238,8.240,p
1.641,1.595,4.183,p
8.963,3.830,6.224,n
0.799,0.005,0.632,p
2.617,0.706,0.862,p
6.931,5.450,3.031,n
2.916,1.647,5.199,p
7.928,2.406,3.093,n
9.163,9.267,3.374,n
3.359,6.117,7.021,n
5.776,4.772,6.382,n
7.675,7.305,9.000,n
2.628,6.648,2.138,n
0.511,2.762,4.888,p
7.605,0.756,3.014,n
2.356,9.076,8.149,n
3.473,3.912,9.672,p
8.734,2.714,8.362,n
2.855,3.241,1.525,p
4.755,2.603,7.385,p
1.617,3.783,1.936,p
6.716,0.574,6.433,p
0.277,1.486,9.132,p
2.102,4.557,4.227,p
5.365,3.370,7.653,n
9.099,2.359,10.000,p
1.554,8.064,3.142,n
1.336,4.176,2.806,p
0.095,0.788,7.557,p
3.619,2.315,5.233,n
7.033,3.529,1.562,n
6.312,9.237,3.206,p
8.633,6.070,6.095,n
2.286,7.871,4.203,n
8.655,2.620,3.693,n
7.626,4.608,5.690,n
3.200,1.899,7.689,p
1.052,0.699,8.428,p
6.306,1.838,0.084,n
8.006,7.347,8.501,n
0.705,2.220,1.144,p
4.669,0.735,4.726,p
2.892,2.402,9.244,p
6.269,2.524,1.015,n
6.063,7.806,0.362,n
8.424,2.719,1.193,n
7.177,9.132,1.905,n
6.100,3.357,7.954,n
3.279,1.099,8.292,p
1.879,4.530,7.284,p
3.588,1.024,2.885,p
3.282,3.918,6.284,p
8.818,3.989,8.692,n
2.060,4.443,4.250,p
9.756,6.132,9.165,n
1.269,7.558,8.545,n
8.331,3.256,1.526,n
0.268,4.113,8.920,p
3.107,7.727,3.570,n
5.585,7.789,1.465,n
0.188,6.170,5.733,p
3.672,9.281,9.730,n
4.599,1.237,8.388,p
4.464,1.119,9.403,p
6.321,0.934,5.769,n
3.413,6.636,6.228,n
4.504,7.316,5.488,n
2.993,2.025,6.551,p
3.305,3.332,1.932,p
4.332,7.606,9.302,n
5.613,4.514,9.945,n
4.853,7.548,2.764,n
2.346,0.962,1.312,p
2.558,9.288,0.791,n
3.647,7.654,2.961,n
4.426,9.063,1.324,n
0.790,3.298,3.903,p
6.801,7.825,4.800,n
3.767,3.779,9.060,p
1.213,4.053,4.900,p
2.596,1.629,2.197,p
2.913,2.928,7.091,p
6.536,1.066,8.390,p
3.896,2.129,4.634,p
8.110,0.987,9.641,n
7.537,8.201,9.392,n
1.519,8.423,8.653,n
9.195,5.216,3.428,n
8.717,5.780,4.235,n
1.163,6.587,9.233,p
4.335,4.827,7.290,n
8.103,4.260,9.975,n
8.471,2.868,3.134,n
2.107,5.232,7.699,p
7.254,8.168,1.742,n
5.016,5.988,8.222,n
4.196,4.718,9.034,n
9.338,0.508,5.977,n
3.431,9.634,9.865,n
2.575,5.249,5.861,p
2.904,2.522,0.458,p
0.491,4.774,6.410,p
2.984,1.661,0.014,p
2.388,7.433,1.132,n
0.763,4.422,4.732,p
0.318,2.414,0.936,p
0.907,9.798,6.396,n
2.835,6.391,9.829,n
6.082,5.670,9.071,n
4.529,4.003,2.917,n
1.864,1.473,3.481,p
5.577,7.601,0.980,n
2.036,4.488,6.828,n
3.481,2.498,3.090,p
9.085,3.484,2.520,n
3.813,5.286,2.426,n
1.079,1.206,4.641,p
2.565,8.117,4.028,n
4.119,8.281,1.639,n
6.186,5.382,8.839,n
6.266,1.335,8.930,p
3.981,2.922,4.136,p
8.975,7.258,2.210,p
8.721,8.133,6.032,n
0.484,6.733,5.541,p
0.752,6.539,3.041,p
